row_idx,category,id,owner,datetaken,title,tags,latitude,longitude,place_id,url_n,img_id,text,country_code,country,region,subregion,city,cluster_id,entities
1841,bridge,50085096338,127449591@N07,1557991328,610_7390,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085096338_4ebfb25ef7_n.jpg,bridge-32.425217-130.007872-1557991328-127449591@N07-50085096338-n.jpg,610_7390 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1842,bridge,50085096083,127449591@N07,1557991330,610_7391,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085096083_0bf8d84f16_n.jpg,bridge-32.425217-130.007872-1557991330-127449591@N07-50085096083-n.jpg,610_7391 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1843,bridge,50085095828,127449591@N07,1557991399,610_7392,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085095828_dc72ab1668_n.jpg,bridge-32.425217-130.007872-1557991399-127449591@N07-50085095828-n.jpg,610_7392 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1844,bridge,50085914172,127449591@N07,1557991400,610_7393,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085914172_ee6001f466_n.jpg,bridge-32.425217-130.007872-1557991400-127449591@N07-50085914172-n.jpg,610_7393 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1845,bridge,50085094553,127449591@N07,1557991403,610_7395,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085094553_6a3c01d500_n.jpg,bridge-32.425217-130.007872-1557991403-127449591@N07-50085094553-n.jpg,610_7395 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1846,bridge,50085678936,127449591@N07,1557991409,610_7396,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085678936_ed55c29b8c_n.jpg,bridge-32.425217-130.007872-1557991409-127449591@N07-50085678936-n.jpg,610_7396 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1847,bridge,50085678536,127449591@N07,1557991413,610_7397,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085678536_15f47e693b_n.jpg,bridge-32.425217-130.007872-1557991413-127449591@N07-50085678536-n.jpg,610_7397 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1848,bridge,50085093418,127449591@N07,1557991415,610_7398,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085093418_263d189df9_n.jpg,bridge-32.425217-130.007872-1557991415-127449591@N07-50085093418-n.jpg,610_7398 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1849,bridge,50085911742,127449591@N07,1557991417,610_7399,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085911742_20c9ed1d50_n.jpg,bridge-32.425217-130.007872-1557991417-127449591@N07-50085911742-n.jpg,610_7399 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1850,bridge,50085911362,127449591@N07,1557991419,610_7400,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085911362_f69b604538_n.jpg,bridge-32.425217-130.007872-1557991419-127449591@N07-50085911362-n.jpg,610_7400 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1851,bridge,50085092378,127449591@N07,1557991422,610_7401,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085092378_b0c1a89e66_n.jpg,bridge-32.425217-130.007872-1557991422-127449591@N07-50085092378-n.jpg,610_7401 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1852,bridge,50085092153,127449591@N07,1557991430,610_7402,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085092153_5b71d5e5de_n.jpg,bridge-32.425217-130.007872-1557991430-127449591@N07-50085092153-n.jpg,610_7402 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1853,bridge,50085091733,127449591@N07,1557991430,610_7402-001,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085091733_9593575a7e_n.jpg,bridge-32.425217-130.007872-1557991430-127449591@N07-50085091733-n.jpg,610_7402-001 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1854,bridge,50085910067,127449591@N07,1557991434,610_7404,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085910067_5a4ea9f407_n.jpg,bridge-32.425217-130.007872-1557991434-127449591@N07-50085910067-n.jpg,610_7404 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1855,bridge,50085675681,127449591@N07,1557991476,610_7405,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085675681_6c704a69b4_n.jpg,bridge-32.425217-130.007872-1557991476-127449591@N07-50085675681-n.jpg,610_7405 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1856,bridge,50085675161,127449591@N07,1557989910,610_7313,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085675161_f3899ca220_n.jpg,bridge-32.425217-130.007872-1557989910-127449591@N07-50085675161-n.jpg,610_7313 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1857,bridge,50085908967,127449591@N07,1557990025,610_7315,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085908967_a43f53f1c7_n.jpg,bridge-32.425217-130.007872-1557990025-127449591@N07-50085908967-n.jpg,610_7315 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1858,bridge,50085674681,127449591@N07,1557990044,610_7316,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085674681_b73bdafc94_n.jpg,bridge-32.425217-130.007872-1557990044-127449591@N07-50085674681-n.jpg,610_7316 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1859,bridge,50085673946,127449591@N07,1557990050,610_7317,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085673946_fd0700716b_n.jpg,bridge-32.425217-130.007872-1557990050-127449591@N07-50085673946-n.jpg,610_7317 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1860,bridge,50085089148,127449591@N07,1557990078,610_7318,kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,32.425217,130.007872,,https://live.staticflickr.com/65535/50085089148_8c9d726165_n.jpg,bridge-32.425217-130.007872-1557990078-127449591@N07-50085089148-n.jpg,610_7318 kofu japan building architecture river bridge l0xpix loxpix loxwerx landscape street walkabout cityscape city 日本にスポットライト nihonnisupottoraito snow mountains countryrailwaystation farm snowcapped nirasaki kurobegorge countryside train kurobe uozo recent favourite mostinteresting bringbackpicasa,JP,Japan,Asia,Eastern Asia,Hondo,27,"river,bridge"
1861,bridge,54812099477,24958117@N07,1748325585,"Magane Bridge, Nagasaki",bridge japan streetphoto,32.746997,129.879638,,https://live.staticflickr.com/65535/54812099477_4db844fb49_n.jpg,bridge-32.746997-129.879638-1748325585-24958117@N07-54812099477-n.jpg,"Magane Bridge, Nagasaki bridge japan streetphoto",JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"magane bridge,nagasaki bridge"
1862,bridge,52823678599,98111872@N05,1680958191,"Meganebashi bridge in Nagasaki,Japan",japan meganebashi spectaclesbridge kyushu bridge nagasaki,32.747236,129.880188,,https://live.staticflickr.com/65535/52823678599_b9575eabc6_n.jpg,bridge-32.747236-129.880188-1680958191-98111872@N05-52823678599-n.jpg,"Meganebashi bridge in Nagasaki,Japan japan meganebashi spectaclesbridge kyushu bridge nagasaki",JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"meganebashi bridge,meganebashi"
1863,bridge,52136521560,49980798@N03,1654866725,Megane Bridge at night,2022gw nagasaki 長崎 眼鏡橋 橋 石橋 bridge meganebridge night yakei 夜景 ライトアップ,32.747074,129.880145,,https://live.staticflickr.com/65535/52136521560_cdf7e049fb_n.jpg,bridge-32.747074-129.880145-1654866725-49980798@N03-52136521560-n.jpg,Megane Bridge at night 2022gw nagasaki 長崎 眼鏡橋 橋 石橋 bridge meganebridge night yakei 夜景 ライトアップ,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"megane bridge,眼鏡橋,meganebridge,yakei"
1864,bridge,52135000372,49980798@N03,1654866723,Megane Bridge,2022gw nagasaki 長崎 眼鏡橋 橋 石橋 bridge meganebridge,32.747074,129.880145,,https://live.staticflickr.com/65535/52135000372_ca632a7003_n.jpg,bridge-32.747074-129.880145-1654866723-49980798@N03-52135000372-n.jpg,Megane Bridge 2022gw nagasaki 長崎 眼鏡橋 橋 石橋 bridge meganebridge,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"megane bridge,眼鏡橋,meganebridge"
1865,bridge,44730442795,96843441@N04,1537081402,眼鏡橋 Megane-Bashi,spectacles bridge nagasaki,32.747383,129.880886,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/1958/44730442795_6d602fcf1c_n.jpg,bridge-32.747383-129.880886-1537081402-96843441@N04-44730442795-n.jpg,眼鏡橋 Megane-Bashi spectacles bridge nagasaki,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"眼鏡橋,megane-bashi"
1866,bridge,45594033222,96843441@N04,1537080815,眼鏡橋 Megane-Bashi,spectacles bridge nagasaki,32.746875,129.879711,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/1915/45594033222_8501a6df7d_n.jpg,bridge-32.746875-129.879711-1537080815-96843441@N04-45594033222-n.jpg,眼鏡橋 Megane-Bashi spectacles bridge nagasaki,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"眼鏡橋,megane-bashi"
1867,bridge,44730426955,96843441@N04,1537081341,眼鏡橋 Megane-Bashi,spectacles bridge nagasaki,32.747383,129.880886,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/1947/44730426955_7bcb9a250e_n.jpg,bridge-32.747383-129.880886-1537081341-96843441@N04-44730426955-n.jpg,眼鏡橋 Megane-Bashi spectacles bridge nagasaki,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"眼鏡橋,megane-bashi"
1868,bridge,36590577256,59984889@N00,1488618711,Spectacles Bridge,nagasakishi nagasakiken japan jp spectacles bridge river nagasaki reflection reflections city center flow water bank banks evening building architecture construction,32.746988,129.879655,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/4404/36590577256_918055c5b9_n.jpg,bridge-32.746988-129.879655-1488618711-59984889@N00-36590577256-n.jpg,Spectacles Bridge nagasakishi nagasakiken japan jp spectacles bridge river nagasaki reflection reflections city center flow water bank banks evening building architecture construction,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"spectacles bridge,spectacles bridge,river"
1869,bridge,35176273850,33057199@N03,1481374053,Meganebashi,horizontal outdoors nopeople night light lights river water trees nakashima meganebridge bridge stone arch meganebashi spectaclesbridge shape glasses reflection longexposure colour color travel travelling december 2016 winter vacation canon 5dmkii camera photography nagasaki nagasakiprefecture kyushu japan asia,32.746991,129.879683,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/4239/35176273850_93e628354c_n.jpg,bridge-32.746991-129.879683-1481374053-33057199@N03-35176273850-n.jpg,Meganebashi horizontal outdoors nopeople night light lights river water trees nakashima meganebridge bridge stone arch meganebashi spectaclesbridge shape glasses reflection longexposure colour color travel travelling december 2016 winter vacation canon 5dmkii camera photography nagasaki nagasakiprefecture kyushu japan asia,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"meganebashi,river,meganebridge,meganebashi"
1870,bridge,34061398684,67248583@N06,1479192863,Spectacle Bridge,長崎市 nagasaki japan nippon bridge spectaclebridge river reflection landscape urban cityscape water bnw blackandwhite monochrome travel sony a7rii ilce7rm2 samyang 14mm 眼鏡橋 meganebashi meganebridge nakashimariver,32.747155,129.880017,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/4222/34061398684_d658eee9e2_n.jpg,bridge-32.747155-129.880017-1479192863-67248583@N06-34061398684-n.jpg,Spectacle Bridge 長崎市 nagasaki japan nippon bridge spectaclebridge river reflection landscape urban cityscape water bnw blackandwhite monochrome travel sony a7rii ilce7rm2 samyang 14mm 眼鏡橋 meganebashi meganebridge nakashimariver,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"spectacle bridge,river,meganebashi,meganebridge,nakashimariver"
1871,bridge,31632843016,13225308@N00,1426915762,jap.0467,1a bridge furukawamachi geo:lat=3274683112 geo:lon=12987936500 geotagged japan jpn megane meganebashi nagasaki nagasakiken spectaclesbridge,32.74683,129.879363,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/584/31632843016_85e8a71978_n.jpg,bridge-32.746830-129.879363-1426915762-13225308@N00-31632843016-n.jpg,jap.0467 1a bridge furukawamachi geo:lat=3274683112 geo:lon=12987936500 geotagged japan jpn megane meganebashi nagasaki nagasakiken spectaclesbridge,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,""
1872,bridge,24399869813,9905418@N05,1434089564,"JP Nagasaki Meganebashi (""Spectacles Bridge"")",nagasaki japan meganebashi bridge river flowers,32.746852,129.879922,,https://live.staticflickr.com/65535/24399869813_99bccbbea6_n.jpg,bridge-32.746852-129.879922-1434089564-9905418@N05-24399869813-n.jpg,"JP Nagasaki Meganebashi (""Spectacles Bridge"") nagasaki japan meganebashi bridge river flowers",JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"meganebashi,spectacles bridge,meganebashi"
1873,bridge,19249348766,9905418@N05,1434089796,"JP Nagasaki Meganebashi (""Spectacles Bridge"")",bridge japan river nagasaki meganebashi spectaclesbridge,32.747494,129.880844,,https://live.staticflickr.com/65535/19249348766_e20dc11def_n.jpg,bridge-32.747494-129.880844-1434089796-9905418@N05-19249348766-n.jpg,"JP Nagasaki Meganebashi (""Spectacles Bridge"") bridge japan river nagasaki meganebashi spectaclesbridge",JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"spectacles bridge,japan"
1874,bridge,16706436770,90686988@N00,1412858735,Nagasaki China Town Bridge Art,china bridge autumn art japan town october 日本 nagasaki kyushu 九州 2014 10月 長崎県 十月 神無月 kannazuki かんなづき themonthwhentherearenogods 平成26年,32.746334,129.878901,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/7595/16706436770_6435b4d8e9_n.jpg,bridge-32.746334-129.878901-1412858735-90686988@N00-16706436770-n.jpg,Nagasaki China Town Bridge Art china bridge autumn art japan town october 日本 nagasaki kyushu 九州 2014 10月 長崎県 十月 神無月 kannazuki かんなづき themonthwhentherearenogods 平成26年,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"bridge,kannazuki"
1875,bridge,16868944835,90686988@N00,1412856269,Nagasaki Tree Over Bridge,bridge autumn tree japan october over 日本 nagasaki kyushu 九州 2014 10月 長崎県 十月 神無月 kannazuki かんなづき themonthwhentherearenogods 平成26年,32.746307,129.880145,S7fY_FFQU7uwwS9l,https://live.staticflickr.com/8690/16868944835_0c56c2edd9_n.jpg,bridge-32.746307-129.880145-1412856269-90686988@N00-16868944835-n.jpg,Nagasaki Tree Over Bridge bridge autumn tree japan october over 日本 nagasaki kyushu 九州 2014 10月 長崎県 十月 神無月 kannazuki かんなづき themonthwhentherearenogods 平成26年,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"nagasaki,bridge,bridge"
1876,bridge,13992135639,62412968@N00,1396313803,Megane Bashi,longexposure bridge water japan river glasses eau rivière pont 日本 lunettes japon nagasaki nihon expositionlongue,32.746974,129.879823,zE3NBPtTWr94jb3HJg,https://live.staticflickr.com/5495/13992135639_368ea649e3_n.jpg,bridge-32.746974-129.879823-1396313803-62412968@N00-13992135639-n.jpg,Megane Bashi longexposure bridge water japan river glasses eau rivière pont 日本 lunettes japon nagasaki nihon expositionlongue,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"megane bashi,bridge,river,riviere,pont"
1877,bridge,13007570995,58098825@N05,1393568747,眼鏡橋,2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river,32.747452,129.879747,zE3NBPtTWr94jb3HJg,https://live.staticflickr.com/7310/13007570995_68d143c06c_n.jpg,bridge-32.747452-129.879747-1393568747-58098825@N05-13007570995-n.jpg,眼鏡橋 2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"眼鏡橋,眼鏡橋,river"
1878,bridge,13007956754,58098825@N05,1393568803,眼鏡橋,2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river reflection,32.746986,129.879472,zE3NBPtTWr94jb3HJg,https://live.staticflickr.com/7387/13007956754_661cf9968d_n.jpg,bridge-32.746986-129.879472-1393568803-58098825@N05-13007956754-n.jpg,眼鏡橋 2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river reflection,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"眼鏡橋,眼鏡橋,river"
1879,bridge,13007711133,58098825@N05,1393569850,眼鏡橋,2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river,32.747011,129.879344,zE3NBPtTWr94jb3HJg,https://live.staticflickr.com/7330/13007711133_a803e8ebaf_n.jpg,bridge-32.747011-129.879344-1393569850-58098825@N05-13007711133-n.jpg,眼鏡橋 2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"眼鏡橋,眼鏡橋,river"
1880,bridge,13007953164,58098825@N05,1393569853,眼鏡橋,2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river,32.746969,129.879336,zE3NBPtTWr94jb3HJg,https://live.staticflickr.com/7416/13007953164_6effe23571_n.jpg,bridge-32.746969-129.879336-1393569853-58098825@N05-13007953164-n.jpg,眼鏡橋 2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"眼鏡橋,眼鏡橋,river"
1881,bridge,13007707713,58098825@N05,1393570067,眼鏡橋,2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river,32.747394,129.880897,zE3NBPtTWr94jb3HJg,https://live.staticflickr.com/7341/13007707713_f7db79aece_n.jpg,bridge-32.747394-129.880897-1393570067-58098825@N05-13007707713-n.jpg,眼鏡橋 2014 中島川 反射 旅行 眼鏡橋 長崎市 長崎県 日本 japan bridge nagasaki travel river,JP,Japan,Asia,Eastern Asia,Nagasaki-shi,11,"眼鏡橋,眼鏡橋,river"
